symbol,strike,expiration,calls-oi,puts-oi,calls-vol,puts-vol,flag,P/C
TSLA,145,2/23/2024,,0,,31,P,#DIV/0!
TSLA,145,3/1/2024,,0,,0,C,0
TSLA,145,3/15/2024,0,0,21,85,P,4.047619048
TSLA,145,4/19/2024,0,0,1,55,P,55
TSLA,145,5/17/2024,0,0,2,31,P,15.5
TSLA,145,6/21/2024,0,0,3,43,P,14.33333333
TSLA,145,7/19/2024,0,0,2,7,P,3.5
TSLA,145,8/16/2024,,0,,0,C,0
TSLA,145,9/20/2024,0,0,1,37,P,37
TSLA,145,1/17/2025,0,0,21,12,C,0.571428571
TSLA,145,6/20/2025,0,0,4,1,C,0.25
TSLA,145,9/19/2025,0,0,1,1,C,1
TSLA,145,12/19/2025,0,0,5,5,C,1
TSLA,145,1/16/2026,0,0,1,3,P,3
TSLA,145,6/18/2026,0,0,0,2,P,#DIV/0!
TSLA,146.67,1/19/2024,0,0,3,159,P,53
TSLA,146.67,6/21/2024,0,0,3,6,P,2
TSLA,150,1/19/2024,0,0,615,625,P,1.016260163
TSLA,150,1/26/2024,0,0,1,248,P,248
TSLA,150,2/2/2024,0,0,2,1029,P,514.5
TSLA,150,2/9/2024,0,0,4,440,P,110
TSLA,150,2/16/2024,0,0,65,771,P,11.86153846
TSLA,150,2/23/2024,0,0,0,0,C,0
TSLA,150,3/1/2024,,0,,0,C,0
TSLA,150,3/15/2024,0,0,141,1292,P,9.163120567
TSLA,150,4/19/2024,0,0,1,848,P,848
TSLA,150,5/17/2024,0,0,1,76,P,76
TSLA,150,6/21/2024,0,0,13,223,P,17.15384615
TSLA,150,7/19/2024,0,0,5,110,P,22
TSLA,150,8/16/2024,0,0,0,0,C,0
TSLA,150,9/20/2024,0,0,44,174,P,3.954545455
TSLA,150,12/20/2024,,0,,0,C,0
TSLA,150,1/17/2025,0,0,95,388,P,4.084210526
TSLA,150,6/20/2025,0,0,23,102,P,4.434782609
TSLA,150,9/19/2025,0,0,1,37,P,37
TSLA,150,12/19/2025,0,0,67,35,C,0.52238806
TSLA,150,1/16/2026,0,0,15,77,P,5.133333333
TSLA,150,6/18/2026,0,0,38,12,C,0.315789474
TSLA,153.33,1/19/2024,0,0,4,4106,P,1026.5
TSLA,153.33,6/21/2024,0,0,2,1,C,0.5
TSLA,155,1/19/2024,0,0,20,990,P,49.5
TSLA,155,1/26/2024,0,0,19,68,P,3.578947368
TSLA,155,2/2/2024,0,0,6,1252,P,208.6666667
TSLA,155,2/9/2024,,0,,13,P,#DIV/0!
TSLA,155,2/16/2024,0,0,1,70,P,70
TSLA,155,2/23/2024,,0,,9,P,#DIV/0!
TSLA,155,3/1/2024,,0,,0,C,0
TSLA,155,3/15/2024,0,0,8,247,P,30.875
TSLA,155,4/19/2024,0,0,1,163,P,163
TSLA,155,5/17/2024,0,0,1,84,P,84
TSLA,155,6/21/2024,0,0,2,30,P,15
TSLA,155,7/19/2024,0,0,2,5,P,2.5
TSLA,155,8/16/2024,0,0,0,0,C,0
TSLA,155,9/20/2024,0,0,2,215,P,107.5
TSLA,155,1/17/2025,0,0,9,19,P,2.111111111
TSLA,155,6/20/2025,0,0,2,4,P,2
TSLA,155,9/19/2025,0,0,3,1,C,0.333333333
TSLA,155,12/19/2025,0,0,2,5,P,2.5
TSLA,155,1/16/2026,0,0,2,6,P,3
TSLA,155,6/18/2026,0,0,2,10,P,5
TSLA,156.67,1/19/2024,0,0,12,1497,P,124.75
TSLA,156.67,6/21/2024,345,0,1,3,P,3
TSLA,158.33,3/15/2024,0,0,2,14,P,7
TSLA,160,1/19/2024,0,0,141,5089,P,36.09219858
TSLA,160,1/26/2024,0,0,78,403,P,5.166666667
TSLA,160,2/2/2024,0,0,4,223,P,55.75
TSLA,160,2/9/2024,0,0,0,138,P,#DIV/0!
TSLA,160,2/16/2024,0,0,43,1453,P,33.79069767
TSLA,160,2/23/2024,0,0,0,84,P,#DIV/0!
TSLA,160,3/1/2024,0,0,0,0,C,0
TSLA,160,3/15/2024,0,0,118,835,P,7.076271186
TSLA,160,4/19/2024,0,0,1,179,P,179
TSLA,160,5/17/2024,0,0,5,82,P,16.4
TSLA,160,6/21/2024,0,0,1,237,P,237
TSLA,160,7/19/2024,0,0,3,38,P,12.66666667
TSLA,160,8/16/2024,0,0,0,0,C,0
TSLA,160,9/20/2024,0,0,1,126,P,126
TSLA,160,1/17/2025,0,0,16,349,P,21.8125
TSLA,160,6/20/2025,0,0,3,10,P,3.333333333
TSLA,160,9/19/2025,0,0,1,31,P,31
TSLA,160,12/19/2025,0,0,29,41,P,1.413793103
TSLA,160,1/16/2026,0,0,4,59,P,14.75
TSLA,160,6/18/2026,0,0,0,5,P,#DIV/0!
TSLA,163.33,1/19/2024,0,0,2,540,P,270
TSLA,163.33,6/21/2024,0,0,3,3,C,1
TSLA,165,1/19/2024,0,0,67,127,P,1.895522388
TSLA,165,1/26/2024,0,0,47,220,P,4.680851064
TSLA,165,2/2/2024,0,0,10,146,P,14.6
TSLA,165,2/9/2024,0,0,1,55,P,55
TSLA,165,2/16/2024,0,0,56,125,P,2.232142857
TSLA,165,2/23/2024,0,0,0,128,P,#DIV/0!
TSLA,165,3/1/2024,,0,,0,C,0
TSLA,165,3/15/2024,0,0,21,213,P,10.14285714
TSLA,165,4/19/2024,0,0,1,110,P,110
TSLA,165,5/17/2024,0,0,1,48,P,48
TSLA,165,6/21/2024,0,0,2,173,P,86.5
TSLA,165,7/19/2024,0,0,2,51,P,25.5
TSLA,165,8/16/2024,0,0,0,0,C,0
TSLA,165,9/20/2024,0,0,3,6,P,2
TSLA,165,1/17/2025,0,0,103,49,C,0.475728155
TSLA,165,6/20/2025,0,0,4,2,C,0.5
TSLA,165,9/19/2025,0,0,6,63,P,10.5
TSLA,165,12/19/2025,0,0,1,70,P,70
TSLA,165,1/16/2026,0,0,126,6,C,0.047619048
TSLA,165,6/18/2026,0,0,7,3,C,0.428571429
TSLA,166.67,1/19/2024,0,0,6,264,P,44
TSLA,166.67,3/15/2024,0,0,1,52,P,52
TSLA,166.67,6/21/2024,0,0,1,10,P,10
TSLA,170,1/19/2024,0,0,246,1872,P,7.609756098
TSLA,170,1/26/2024,0,0,21,620,P,29.52380952
TSLA,170,2/2/2024,0,0,1,1463,P,1463
TSLA,170,2/9/2024,0,0,57,151,P,2.649122807
TSLA,170,2/16/2024,0,0,6,788,P,131.3333333
TSLA,170,2/23/2024,0,0,1,405,P,405
TSLA,170,3/1/2024,0,0,0,0,C,0
TSLA,170,3/15/2024,0,0,107,2560,P,23.92523364
TSLA,170,4/19/2024,0,0,5,154,P,30.8
TSLA,170,5/17/2024,0,0,17,247,P,14.52941176
TSLA,170,6/21/2024,0,0,12,3246,P,270.5
TSLA,170,7/19/2024,0,0,1,22,P,22
TSLA,170,8/16/2024,,0,,0,C,0
TSLA,170,9/20/2024,0,0,1,270,P,270
TSLA,170,1/17/2025,0,0,200,43,C,0.215
TSLA,170,6/20/2025,0,0,82,9,C,0.109756098
TSLA,170,9/19/2025,0,0,74,9,C,0.121621622
TSLA,170,12/19/2025,0,0,3,5,P,1.666666667
TSLA,170,1/16/2026,0,0,7,3,C,0.428571429
TSLA,170,6/18/2026,0,0,162,308,P,1.901234568
TSLA,173.33,1/19/2024,0,0,1,258,P,258
TSLA,173.33,6/21/2024,0,0,1,26,P,26
TSLA,175,1/19/2024,0,0,10,315,P,31.5
TSLA,175,1/26/2024,0,0,15,763,P,50.86666667
TSLA,175,2/2/2024,0,0,3,239,P,79.66666667
TSLA,175,2/9/2024,0,0,34,231,P,6.794117647
TSLA,175,2/16/2024,0,0,3,599,P,199.6666667
TSLA,175,2/23/2024,0,0,0,91,P,#DIV/0!
TSLA,175,3/1/2024,0,0,0,0,C,0
TSLA,175,3/15/2024,0,0,28,470,P,16.78571429
TSLA,175,4/19/2024,0,0,16,431,P,26.9375
TSLA,175,5/17/2024,0,0,1,147,P,147
TSLA,175,6/21/2024,0,0,51,403,P,7.901960784
TSLA,175,7/19/2024,0,0,17,9,C,0.529411765
TSLA,175,8/16/2024,0,0,0,0,C,0
TSLA,175,9/20/2024,0,0,5,22,P,4.4
TSLA,175,12/20/2024,0,0,0,0,C,0
TSLA,175,1/17/2025,0,0,126,65,C,0.515873016
TSLA,175,6/20/2025,0,0,2,4,P,2
TSLA,175,9/19/2025,0,0,2,2,C,1
TSLA,175,12/19/2025,0,0,28,46,P,1.642857143
TSLA,175,1/16/2026,0,0,4,6,P,1.5
TSLA,175,6/18/2026,0,0,10,7,C,0.7
TSLA,176.67,1/19/2024,0,0,2,970,P,485
TSLA,180,1/19/2024,0,0,338,3562,P,10.53846154
TSLA,180,1/26/2024,0,0,51,2030,P,39.80392157
TSLA,180,2/2/2024,0,0,18,876,P,48.66666667
TSLA,180,2/9/2024,0,0,3,416,P,138.6666667
TSLA,180,2/16/2024,0,0,55,2749,P,49.98181818
TSLA,180,2/23/2024,0,0,0,303,P,#DIV/0!
TSLA,180,3/1/2024,,0,,0,C,0
TSLA,180,3/15/2024,0,0,26,943,P,36.26923077
TSLA,180,4/19/2024,0,0,59,2152,P,36.47457627
TSLA,180,5/17/2024,0,0,1,566,P,566
TSLA,180,6/21/2024,0,0,133,499,P,3.751879699
TSLA,180,7/19/2024,0,0,4,143,P,35.75
TSLA,180,8/16/2024,0,0,0,0,C,0
TSLA,180,9/20/2024,0,0,44,602,P,13.68181818
TSLA,180,12/20/2024,,0,,0,C,0
TSLA,180,1/17/2025,0,0,90,729,P,8.1
TSLA,180,6/20/2025,0,0,8,825,P,103.125
TSLA,180,9/19/2025,0,0,2,14,P,7
TSLA,180,12/19/2025,0,0,23,4,C,0.173913043
TSLA,180,1/16/2026,0,0,21,288,P,13.71428571
TSLA,180,6/18/2026,0,0,42,276,P,6.571428571
TSLA,183.33,1/19/2024,0,0,20,980,P,49
TSLA,183.33,3/15/2024,0,0,41,309,P,7.536585366
TSLA,183.33,6/21/2024,0,0,1,15,P,15
TSLA,185,1/19/2024,0,0,72,2702,P,37.52777778
TSLA,185,1/26/2024,0,0,21,807,P,38.42857143
TSLA,185,2/2/2024,0,0,5,450,P,90
TSLA,185,2/9/2024,0,0,17,317,P,18.64705882
TSLA,185,2/16/2024,0,0,35,1000,P,28.57142857
TSLA,185,2/23/2024,0,0,0,124,P,#DIV/0!
TSLA,185,3/1/2024,0,0,0,0,C,0
TSLA,185,3/15/2024,0,0,44,398,P,9.045454545
TSLA,185,4/19/2024,0,0,22,177,P,8.045454545
TSLA,185,5/17/2024,0,0,5,737,P,147.4
TSLA,185,6/21/2024,0,0,4,60,P,15
TSLA,185,7/19/2024,0,0,11,243,P,22.09090909
TSLA,185,8/16/2024,0,0,0,0,C,0
TSLA,185,9/20/2024,0,0,2,7,P,3.5
TSLA,185,12/20/2024,,0,,0,C,0
TSLA,185,1/17/2025,0,0,26,107,P,4.115384615
TSLA,185,6/20/2025,0,0,1,108,P,108
TSLA,185,9/19/2025,0,0,12,4,C,0.333333333
TSLA,185,12/19/2025,0,0,17,21,P,1.235294118
TSLA,185,1/16/2026,0,0,3,5,P,1.666666667
TSLA,185,6/18/2026,0,0,0,0,C,0
TSLA,186.67,1/19/2024,0,0,14,2264,P,161.7142857
TSLA,186.67,6/21/2024,0,0,28,85,P,3.035714286
TSLA,190,1/19/2024,0,0,214,6909,P,32.28504673
TSLA,190,1/26/2024,0,0,67,2504,P,37.37313433
TSLA,190,2/2/2024,0,0,8,920,P,115
TSLA,190,2/9/2024,0,0,16,642,P,40.125
TSLA,190,2/16/2024,0,0,25,1987,P,79.48
TSLA,190,2/23/2024,0,0,0,325,P,#DIV/0!
TSLA,190,3/1/2024,0,0,0,0,C,0
TSLA,190,3/15/2024,0,0,25,1495,P,59.8
TSLA,190,4/19/2024,0,0,59,217,P,3.677966102
TSLA,190,5/17/2024,0,0,28,60,P,2.142857143
TSLA,190,6/21/2024,0,0,126,273,P,2.166666667
TSLA,190,7/19/2024,0,0,36,23,C,0.638888889
TSLA,190,8/16/2024,0,0,0,0,C,0
TSLA,190,9/20/2024,0,0,35,123,P,3.514285714
TSLA,190,12/20/2024,0,0,0,0,C,0
TSLA,190,1/17/2025,0,0,71,241,P,3.394366197
TSLA,190,6/20/2025,0,0,6,132,P,22
TSLA,190,9/19/2025,0,0,1,506,P,506
TSLA,190,12/19/2025,0,0,9,60,P,6.666666667
TSLA,190,1/16/2026,0,0,12,4,C,0.333333333
TSLA,190,6/18/2026,0,0,15,6,C,0.4
TSLA,191.67,3/15/2024,0,0,124,318,P,2.564516129
TSLA,193.33,1/19/2024,0,0,15,2265,P,151
TSLA,193.33,6/21/2024,0,0,14,6,C,0.428571429
TSLA,195,1/19/2024,0,0,267,7676,P,28.74906367
TSLA,195,1/26/2024,0,0,49,2242,P,45.75510204
TSLA,195,2/2/2024,0,0,4,1021,P,255.25
TSLA,195,2/9/2024,0,0,34,485,P,14.26470588
TSLA,195,2/16/2024,0,0,2124,2836,P,1.335216573
TSLA,195,2/23/2024,0,0,14,503,P,35.92857143
TSLA,195,3/1/2024,0,0,0,0,C,0
TSLA,195,3/15/2024,0,0,74,678,P,9.162162162
TSLA,195,4/19/2024,0,0,56,321,P,5.732142857
TSLA,195,5/17/2024,0,0,24,150,P,6.25
TSLA,195,6/21/2024,0,0,32,38,P,1.1875
TSLA,195,7/19/2024,0,0,23,12,C,0.52173913
TSLA,195,8/16/2024,0,0,0,0,C,0
TSLA,195,9/20/2024,0,0,10,63,P,6.3
TSLA,195,12/20/2024,0,,0,,C,0
TSLA,195,1/17/2025,0,0,11,511,P,46.45454545
TSLA,195,6/20/2025,0,0,69,12,C,0.173913043
TSLA,195,9/19/2025,0,0,2,2,C,1
TSLA,195,12/19/2025,0,0,1,181,P,181
TSLA,195,1/16/2026,0,0,14,12,C,0.857142857
TSLA,195,6/18/2026,0,0,44,0,C,0
TSLA,200,1/19/2024,0,0,981,57683,P,58.80020387
TSLA,200,1/26/2024,0,0,318,9852,P,30.98113208
TSLA,200,2/2/2024,0,0,67,1938,P,28.92537313
TSLA,200,2/9/2024,0,0,55,1054,P,19.16363636
TSLA,200,2/16/2024,0,0,439,8237,P,18.76309795
TSLA,200,2/23/2024,0,0,1055,594,C,0.563033175
TSLA,200,3/1/2024,0,0,0,0,C,0
TSLA,200,3/15/2024,0,0,403,2280,P,5.657568238
TSLA,200,4/19/2024,0,0,203,1051,P,5.177339901
TSLA,200,5/17/2024,0,0,175,773,P,4.417142857
TSLA,200,6/21/2024,0,0,139,500,P,3.597122302
TSLA,200,7/19/2024,0,0,84,608,P,7.238095238
TSLA,200,8/16/2024,0,0,0,0,C,0
TSLA,200,9/20/2024,0,0,55,458,P,8.327272727
TSLA,200,12/20/2024,0,0,0,0,C,0
TSLA,200,1/17/2025,0,0,466,701,P,1.504291845
TSLA,200,6/20/2025,0,0,28,17,C,0.607142857
TSLA,200,9/19/2025,0,0,4,153,P,38.25
TSLA,200,12/19/2025,0,0,349,22,C,0.063037249
TSLA,200,1/16/2026,0,0,125,47,C,0.376
TSLA,200,6/18/2026,0,0,48,56,P,1.166666667
TSLA,203.33,1/19/2024,0,0,109,5635,P,51.69724771
TSLA,205,1/19/2024,0,0,541,12584,P,23.26062847
TSLA,205,1/26/2024,0,0,254,4994,P,19.66141732
TSLA,205,2/2/2024,0,0,15,746,P,49.73333333
TSLA,205,2/9/2024,0,0,38,289,P,7.605263158
TSLA,205,2/16/2024,0,0,1474,4128,P,2.800542741
TSLA,205,2/23/2024,0,0,8,719,P,89.875
TSLA,205,3/1/2024,,0,,0,C,0
TSLA,205,3/15/2024,0,0,35,741,P,21.17142857
TSLA,205,4/19/2024,0,0,30,192,P,6.4
TSLA,205,5/17/2024,0,0,70,66,C,0.942857143
TSLA,205,6/21/2024,0,0,7,30,P,4.285714286
TSLA,205,7/19/2024,0,0,8,53,P,6.625
TSLA,205,8/16/2024,0,0,0,0,C,0
TSLA,205,9/20/2024,0,0,7,19,P,2.714285714
TSLA,205,6/20/2025,0,0,2,1,C,0.5
TSLA,205,9/19/2025,0,0,1,50,P,50
TSLA,206.67,1/19/2024,0,0,175,4210,P,24.05714286
TSLA,206.67,6/21/2024,0,0,8,9,P,1.125
TSLA,207.5,1/19/2024,0,0,0,0,C,0
TSLA,207.5,1/26/2024,0,0,0,0,C,0
TSLA,208.33,3/15/2024,0,0,2,323,P,161.5
TSLA,210,1/19/2024,0,0,2202,51178,P,23.24159855
TSLA,210,1/26/2024,0,0,1329,8995,P,6.768246802
TSLA,210,2/2/2024,0,0,158,1157,P,7.32278481
TSLA,210,2/9/2024,0,0,118,495,P,4.194915254
TSLA,210,2/16/2024,0,0,5907,11407,P,1.931098696
TSLA,210,2/23/2024,0,0,43,293,P,6.813953488
TSLA,210,3/1/2024,0,0,0,0,C,0
TSLA,210,3/15/2024,0,0,449,2518,P,5.608017817
TSLA,210,4/19/2024,0,0,239,294,P,1.230125523
TSLA,210,5/17/2024,0,0,81,941,P,11.61728395
TSLA,210,6/21/2024,0,0,21,929,P,44.23809524
TSLA,210,7/19/2024,0,0,43,450,P,10.46511628
TSLA,210,8/16/2024,0,0,0,0,C,0
TSLA,210,9/20/2024,0,0,22,734,P,33.36363636
TSLA,210,12/20/2024,0,0,0,0,C,0
TSLA,210,1/17/2025,0,0,60,404,P,6.733333333
TSLA,210,6/20/2025,0,0,30,4,C,0.133333333
TSLA,210,9/19/2025,0,0,1,69,P,69
TSLA,210,12/19/2025,0,0,12,5,C,0.416666667
TSLA,210,1/16/2026,0,0,81,42,C,0.518518519
TSLA,210,6/18/2026,0,0,54,9,C,0.166666667
TSLA,212.5,1/19/2024,0,0,0,0,C,0
TSLA,212.5,1/26/2024,0,0,0,0,C,0
TSLA,213.33,1/19/2024,0,0,854,8413,P,9.851288056
TSLA,213.33,6/21/2024,0,0,3,103,P,34.33333333
TSLA,215,1/19/2024,0,0,6167,38291,P,6.209015729
TSLA,215,1/26/2024,0,0,1182,4843,P,4.097292724
TSLA,215,2/2/2024,0,0,904,1121,P,1.240044248
TSLA,215,2/9/2024,0,0,382,710,P,1.858638743
TSLA,215,2/16/2024,0,0,710,3262,P,4.594366197
TSLA,215,2/23/2024,0,0,0,403,P,#DIV/0!
TSLA,215,3/1/2024,0,0,0,0,C,0
TSLA,215,3/15/2024,0,0,285,829,P,2.90877193
TSLA,215,4/19/2024,0,0,256,1028,P,4.015625
TSLA,215,5/17/2024,0,0,76,98,P,1.289473684
TSLA,215,6/21/2024,0,0,68,92,P,1.352941176
TSLA,215,7/19/2024,0,0,35,142,P,4.057142857
TSLA,215,8/16/2024,0,0,0,0,C,0
TSLA,215,9/20/2024,0,0,37,52,P,1.405405405
TSLA,215,6/20/2025,0,0,5,55,P,11
TSLA,215,9/19/2025,0,0,2,38,P,19
TSLA,216.67,1/19/2024,0,0,3498,16595,P,4.744139508
TSLA,216.67,3/15/2024,0,0,69,426,P,6.173913043
TSLA,216.67,6/21/2024,0,0,35,75,P,2.142857143
TSLA,217.5,1/19/2024,0,0,0,222,P,#DIV/0!
TSLA,217.5,1/26/2024,0,0,0,0,C,0
TSLA,220,1/19/2024,0,0,45729,62253,P,1.361346192
TSLA,220,1/26/2024,0,0,5482,7560,P,1.379058738
TSLA,220,2/2/2024,0,0,1863,4360,P,2.340311326
TSLA,220,2/9/2024,0,0,1088,838,C,0.770220588
TSLA,220,2/16/2024,0,0,7502,4129,C,0.550386564
TSLA,220,2/23/2024,0,0,490,626,P,1.27755102
TSLA,220,3/1/2024,0,0,0,0,C,0
TSLA,220,3/15/2024,0,0,2822,2222,C,0.787384833
TSLA,220,4/19/2024,0,0,1325,738,C,0.556981132
TSLA,220,5/17/2024,0,0,686,265,C,0.386297376
TSLA,220,6/21/2024,0,0,336,804,P,2.392857143
TSLA,220,7/19/2024,0,0,193,91,C,0.471502591
TSLA,220,8/16/2024,0,0,0,0,C,0
TSLA,220,9/20/2024,0,0,148,134,C,0.905405405
TSLA,220,12/20/2024,0,0,0,0,C,0
TSLA,220,1/17/2025,0,0,699,550,C,0.78683834
TSLA,220,6/20/2025,0,0,76,7,C,0.092105263
TSLA,220,9/19/2025,0,0,12,155,P,12.91666667
TSLA,220,12/19/2025,0,0,94,206,P,2.191489362
TSLA,220,1/16/2026,0,0,287,46,C,0.160278746
TSLA,220,6/18/2026,0,0,0,28,P,#DIV/0!
TSLA,222.5,1/19/2024,0,0,23368,14007,C,0.599409449
TSLA,222.5,1/26/2024,0,0,0,0,C,0
TSLA,223.33,1/19/2024,0,0,14897,7406,C,0.497147077
TSLA,225,1/19/2024,0,0,85381,21664,C,0.253733266
TSLA,225,1/26/2024,0,0,7463,3228,C,0.432533834
TSLA,225,2/2/2024,0,0,1415,1701,P,1.202120141
TSLA,225,2/9/2024,0,0,858,653,C,0.761072261
TSLA,225,2/16/2024,0,0,2950,2765,C,0.937288136
TSLA,225,2/23/2024,0,0,373,352,C,0.943699732
TSLA,225,3/1/2024,0,0,0,0,C,0
TSLA,225,3/15/2024,0,0,1684,667,C,0.39608076
TSLA,225,4/19/2024,0,0,963,683,C,0.709241952
TSLA,225,5/17/2024,0,0,566,61,C,0.107773852
TSLA,225,6/21/2024,0,0,399,65,C,0.162907268
TSLA,225,7/19/2024,0,0,205,79,C,0.385365854
TSLA,225,8/16/2024,0,0,0,0,C,0
TSLA,225,9/20/2024,0,0,152,191,P,1.256578947
TSLA,225,6/20/2025,0,0,329,4,C,0.012158055
TSLA,225,9/19/2025,0,0,11,4,C,0.363636364
TSLA,226.67,1/19/2024,0,0,20101,3463,C,0.172279986
TSLA,226.67,6/21/2024,0,0,46,61,P,1.326086957
TSLA,227.5,1/19/2024,0,0,17662,5669,C,0.320971577
TSLA,227.5,1/26/2024,0,0,0,0,C,0
TSLA,230,1/19/2024,0,0,64083,9540,C,0.148869435
TSLA,230,1/26/2024,0,0,7562,2816,C,0.372388257
TSLA,230,2/2/2024,0,0,2805,498,C,0.177540107
TSLA,230,2/9/2024,0,0,1334,330,C,0.247376312
TSLA,230,2/16/2024,0,0,2882,1077,C,0.37369882
TSLA,230,2/23/2024,0,0,633,333,C,0.526066351
TSLA,230,3/1/2024,0,0,0,0,C,0
TSLA,230,3/15/2024,0,0,1496,699,C,0.467245989
TSLA,230,4/19/2024,0,0,612,280,C,0.45751634
TSLA,230,5/17/2024,0,0,590,116,C,0.196610169
TSLA,230,6/21/2024,0,0,441,159,C,0.360544218
TSLA,230,7/19/2024,0,0,38,21,C,0.552631579
TSLA,230,8/16/2024,0,0,0,0,C,0
TSLA,230,9/20/2024,0,0,144,95,C,0.659722222
TSLA,230,12/20/2024,0,0,0,0,C,0
TSLA,230,1/17/2025,0,0,254,111,C,0.437007874
TSLA,230,6/20/2025,0,0,50,9,C,0.18
TSLA,230,9/19/2025,0,0,12,7,C,0.583333333
TSLA,230,12/19/2025,0,0,47,5,C,0.106382979
TSLA,230,1/16/2026,0,0,231,16,C,0.069264069
TSLA,230,6/18/2026,0,0,340,83,C,0.244117647
TSLA,232.5,1/19/2024,0,0,15984,1512,C,0.094594595
TSLA,232.5,1/26/2024,0,0,0,0,C,0
TSLA,233.33,1/19/2024,0,0,10605,530,C,0.049976426
TSLA,233.33,3/15/2024,0,0,596,152,C,0.255033557
TSLA,233.33,6/21/2024,0,0,1168,12,C,0.010273973
TSLA,235,1/19/2024,0,0,35062,3409,C,0.097227768
TSLA,235,1/26/2024,0,0,7698,1312,C,0.170433879
TSLA,235,2/2/2024,0,0,3397,401,C,0.118045334
TSLA,235,2/9/2024,0,0,800,310,C,0.3875
TSLA,235,2/16/2024,0,0,2911,473,C,0.162487118
TSLA,235,2/23/2024,0,0,672,596,C,0.886904762
TSLA,235,3/1/2024,0,0,0,0,C,0
TSLA,235,3/15/2024,0,0,863,3303,P,3.827346466
TSLA,235,4/19/2024,0,0,552,176,C,0.31884058
TSLA,235,5/17/2024,0,0,172,23,C,0.13372093
TSLA,235,6/21/2024,0,0,263,61,C,0.231939163
TSLA,235,7/19/2024,0,0,37,22,C,0.594594595
TSLA,235,8/16/2024,0,0,0,0,C,0
TSLA,235,9/20/2024,0,0,178,52,C,0.292134831
TSLA,235,6/20/2025,0,0,288,2,C,0.006944444
TSLA,235,9/19/2025,0,0,5,3,C,0.6
TSLA,236.67,1/19/2024,0,0,9248,5890,C,0.636894464
TSLA,237.5,1/19/2024,0,0,7348,1693,C,0.230402831
TSLA,237.5,1/26/2024,0,0,0,0,C,0
TSLA,240,1/19/2024,0,0,32256,2946,C,0.091331845
TSLA,240,1/26/2024,0,0,8657,1142,C,0.131916368
TSLA,240,2/2/2024,0,0,3075,284,C,0.092357724
TSLA,240,2/9/2024,0,0,579,143,C,0.246977547
TSLA,240,2/16/2024,0,0,3771,4373,P,1.159639353
TSLA,240,2/23/2024,0,0,531,45,C,0.084745763
TSLA,240,3/1/2024,0,0,0,0,C,0
TSLA,240,3/15/2024,0,0,1855,297,C,0.160107817
TSLA,240,4/19/2024,0,0,1089,78,C,0.071625344
TSLA,240,5/17/2024,0,0,772,587,C,0.760362694
TSLA,240,6/21/2024,0,0,542,62,C,0.114391144
TSLA,240,7/19/2024,0,0,82,24,C,0.292682927
TSLA,240,8/16/2024,0,0,0,0,C,0
TSLA,240,9/20/2024,0,0,92,41,C,0.445652174
TSLA,240,12/20/2024,0,0,0,0,C,0
TSLA,240,1/17/2025,0,0,299,25,C,0.08361204
TSLA,240,6/20/2025,0,0,70,4,C,0.057142857
TSLA,240,9/19/2025,0,0,8,1,C,0.125
TSLA,240,12/19/2025,0,0,29,2,C,0.068965517
TSLA,240,1/16/2026,0,0,95,18,C,0.189473684
TSLA,240,6/18/2026,0,0,149,16,C,0.10738255
TSLA,241.67,3/15/2024,0,0,248,35,C,0.141129032
TSLA,242.5,1/19/2024,0,0,6144,265,C,0.04313151
TSLA,242.5,1/26/2024,0,0,0,0,C,0
TSLA,243.33,1/19/2024,0,0,2130,92,C,0.043192488
TSLA,245,1/19/2024,0,0,16253,908,C,0.055866609
TSLA,245,1/26/2024,0,0,4170,457,C,0.109592326
TSLA,245,2/2/2024,0,0,1617,53,C,0.032776747
TSLA,245,2/9/2024,0,0,473,114,C,0.241014799
TSLA,245,2/16/2024,0,0,1430,179,C,0.125174825
TSLA,245,2/23/2024,0,0,324,55,C,0.169753086
TSLA,245,3/1/2024,0,0,0,0,C,0
TSLA,245,3/15/2024,0,0,884,109,C,0.123303167
TSLA,245,4/19/2024,0,0,245,114,C,0.465306122
TSLA,245,5/17/2024,0,0,106,9,C,0.08490566
TSLA,245,6/21/2024,0,0,246,178,C,0.723577236
TSLA,245,7/19/2024,0,0,51,15,C,0.294117647
TSLA,245,8/16/2024,0,0,0,0,C,0
TSLA,245,9/20/2024,0,0,101,2,C,0.01980198
TSLA,245,9/19/2025,0,0,4,3,C,0.75
TSLA,246.67,1/19/2024,0,0,1484,80,C,0.053908356
TSLA,246.67,6/21/2024,0,0,33,2,C,0.060606061
TSLA,247.5,1/19/2024,0,0,4388,359,C,0.081814038
TSLA,247.5,1/26/2024,0,0,0,0,C,0
TSLA,250,1/19/2024,0,0,22987,1099,C,0.047809632
TSLA,250,1/26/2024,0,0,9535,907,C,0.09512323
TSLA,250,2/2/2024,0,0,2779,878,C,0.315940986
TSLA,250,2/9/2024,0,0,1260,54,C,0.042857143
TSLA,250,2/16/2024,0,0,4784,331,C,0.069188963
TSLA,250,2/23/2024,0,0,1265,145,C,0.114624506
TSLA,250,3/1/2024,0,0,0,0,C,0
TSLA,250,3/15/2024,0,0,2695,214,C,0.079406308
TSLA,250,4/19/2024,0,0,811,155,C,0.191122072
TSLA,250,5/17/2024,0,0,323,72,C,0.222910217
TSLA,250,6/21/2024,0,0,1380,69,C,0.05
